::ffff:127.0.0.1 - - [30/Jul/2019:12:00:22 +0000] "POST /api/users/ HTTP/1.1" 404 150
::ffff:127.0.0.1 - - [30/Jul/2019:12:00:27 +0000] "GET /api/users/ HTTP/1.1" 200 140
::ffff:127.0.0.1 - - [30/Jul/2019:12:00:34 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 234
::ffff:127.0.0.1 - - [30/Jul/2019:12:04:40 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 182
::ffff:127.0.0.1 - - [30/Jul/2019:12:06:12 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 137
::ffff:127.0.0.1 - - [30/Jul/2019:12:07:17 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 137
::ffff:127.0.0.1 - - [30/Jul/2019:12:07:29 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 500 137
::ffff:127.0.0.1 - - [30/Jul/2019:12:08:03 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 208
::ffff:127.0.0.1 - - [30/Jul/2019:12:09:28 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 156
::ffff:127.0.0.1 - - [30/Jul/2019:12:09:55 +0000] "GET /api/users/add_to_cart HTTP/1.1" 500 212
::ffff:127.0.0.1 - - [30/Jul/2019:12:10:02 +0000] "POST /api/users/add_to_cart HTTP/1.1" 200 40
::ffff:127.0.0.1 - - [30/Jul/2019:12:13:17 +0000] "POST /api/users/add_to_cart HTTP/1.1" 200 40
::ffff:127.0.0.1 - - [30/Jul/2019:12:13:23 +0000] "POST /api/users/ HTTP/1.1" 404 150
::ffff:127.0.0.1 - - [30/Jul/2019:12:13:27 +0000] "GET /api/users/ HTTP/1.1" 200 140
::ffff:127.0.0.1 - - [30/Jul/2019:12:13:37 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 156
::ffff:127.0.0.1 - - [30/Jul/2019:12:14:05 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 236
::ffff:127.0.0.1 - - [30/Jul/2019:12:14:46 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 500 137
::ffff:127.0.0.1 - - [30/Jul/2019:12:15:07 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 156
::ffff:127.0.0.1 - - [30/Jul/2019:12:15:42 +0000] "GET /api/books/5d402af913a965730a7afa85 HTTP/1.1" 200 136
::ffff:127.0.0.1 - - [30/Jul/2019:12:15:50 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 156
::ffff:127.0.0.1 - - [30/Jul/2019:12:16:36 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 236
::ffff:127.0.0.1 - - [30/Jul/2019:12:21:59 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 236
::ffff:127.0.0.1 - - [30/Jul/2019:12:22:32 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 236
::ffff:127.0.0.1 - - [30/Jul/2019:12:22:44 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d HTTP/1.1" 200 156
::ffff:127.0.0.1 - - [30/Jul/2019:12:29:23 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d/cart HTTP/1.1" 200 106
::ffff:127.0.0.1 - - [30/Jul/2019:12:35:11 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d/cart HTTP/1.1" 200 465
::ffff:127.0.0.1 - - [30/Jul/2019:12:39:39 +0000] "POST /api/users/add_to_cart HTTP/1.1" 200 40
::ffff:127.0.0.1 - - [30/Jul/2019:12:39:47 +0000] "GET /api/users/5d402e09e0dd9a786522cb2d/cart HTTP/1.1" 200 585
